"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6212-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6212-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6212-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:26:59.028,23.979,1.090021,-137.681,-115.476413,-136.824731,-45.906220,8000.000,-114.9371,-105.9062,4.999971e-001
3 Dec 2013 05:27:59.000,23.979,1.090020,-136.482,-114.277366,-137.721956,-45.604397,8000.000,-114.6353,-105.6044,4.999970e-001
3 Dec 2013 05:28:59.000,23.979,1.090018,-135.187,-112.982568,-137.059025,-43.646668,8000.000,-112.6776,-103.6467,4.999963e-001
3 Dec 2013 05:29:59.000,23.979,1.090016,-133.853,-111.648554,-134.595587,-39.849217,8000.000,-108.8801,-99.8492,4.999943e-001
3 Dec 2013 05:30:59.000,23.979,1.090011,-132.631,-110.426984,-130.730428,-34.762488,8000.000,-103.7934,-94.7625,4.999897e-001
3 Dec 2013 05:31:59.000,23.979,1.090005,-131.814,-109.609305,-127.265114,-30.479495,8000.000,-99.5104,-90.4795,4.999831e-001
3 Dec 2013 05:32:59.000,23.979,1.089997,-131.722,-109.517288,-126.830723,-29.953087,8000.000,-98.9840,-89.9531,4.999821e-001
3 Dec 2013 05:33:59.000,23.979,1.089990,-132.401,-110.196519,-129.826908,-33.628503,8000.000,-102.6594,-93.6285,4.999883e-001
3 Dec 2013 05:34:59.000,23.979,1.089985,-133.566,-111.361447,-133.828274,-38.794796,8000.000,-107.8257,-98.7948,4.999935e-001
3 Dec 2013 05:35:59.000,23.979,1.089982,-134.898,-112.694099,-136.681949,-42.981124,8000.000,-112.0120,-102.9811,4.999960e-001
3 Dec 2013 05:36:59.000,23.979,1.089980,-136.216,-114.011913,-137.726138,-45.343127,8000.000,-114.3740,-105.3431,4.999970e-001
3 Dec 2013 05:37:59.000,23.979,1.089979,-137.446,-115.242078,-137.116796,-45.963950,8000.000,-114.9948,-105.9640,4.999972e-001
3 Dec 2013 05:38:08.247,23.979,1.089979,-137.626,-115.422281,-136.898930,-45.926287,8000.000,-114.9572,-105.9263,4.999971e-001
3 Dec 2013 07:06:20.142,23.979,1.090019,-137.640,-115.435957,-136.950951,-45.991984,8000.000,-115.0229,-105.9920,4.999972e-001
3 Dec 2013 07:07:20.000,23.979,1.090017,-136.585,-114.380777,-137.782598,-45.768451,8000.000,-114.7994,-105.7685,4.999971e-001
3 Dec 2013 07:08:20.000,23.979,1.090015,-135.532,-113.328164,-137.491885,-44.425124,8000.000,-113.4560,-104.4251,4.999966e-001
3 Dec 2013 07:09:20.000,23.979,1.090011,-134.584,-112.379415,-136.269330,-42.253821,8000.000,-111.2847,-102.2538,4.999956e-001
3 Dec 2013 07:10:20.000,23.979,1.090006,-133.897,-111.692300,-134.811022,-40.108398,8000.000,-109.1393,-100.1084,4.999944e-001
3 Dec 2013 07:11:20.000,23.979,1.090000,-133.644,-111.440056,-134.153350,-39.198482,8000.000,-108.2294,-99.1985,4.999938e-001
3 Dec 2013 07:12:20.000,23.979,1.089994,-133.905,-111.701244,-134.831163,-40.137483,8000.000,-109.1684,-100.1375,4.999944e-001
