"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 07:18:09.585,23.979,1.090025,-137.669,-115.464776,-136.030089,-45.099941,8000.000,-114.1308,-105.0999,4.999969e-001
3 Dec 2013 07:19:09.000,23.979,1.090025,-136.212,-114.008160,-136.763408,-44.376645,8000.000,-113.4075,-104.3766,4.999966e-001
3 Dec 2013 07:20:09.000,23.979,1.090025,-134.445,-112.240590,-134.740779,-40.586444,8000.000,-109.6173,-100.5864,4.999947e-001
3 Dec 2013 07:21:09.000,23.979,1.090025,-132.244,-110.040242,-127.691030,-31.336347,8000.000,-100.3672,-91.3363,4.999847e-001
3 Dec 2013 07:22:09.000,23.979,1.090024,-129.379,-107.174404,-110.602292,-11.381771,8000.000,-80.4127,-71.3818,4.998478e-001
3 Dec 2013 07:23:09.000,23.979,1.090020,-125.515,-103.311141,-71.948240,31.135543,8000.000,-37.8954,-28.8645,4.796758e-001
3 Dec 2013 07:24:09.000,23.979,1.090005,-121.666,-99.461411,-12.913965,94.019548,8000.000,24.9886,34.0195,1.000000e-030
3 Dec 2013 07:25:09.000,23.979,1.089983,-123.791,-101.586311,-48.230132,56.578482,8000.000,-12.4524,-3.4215,1.701026e-001
3 Dec 2013 07:26:09.000,23.979,1.089977,-128.016,-105.811783,-99.128920,1.454222,8000.000,-67.5767,-58.5458,4.993330e-001
3 Dec 2013 07:27:09.000,23.979,1.089976,-131.227,-109.023174,-122.682938,-25.311188,8000.000,-94.3421,-85.3112,4.999694e-001
3 Dec 2013 07:28:09.000,23.979,1.089975,-133.648,-111.443351,-132.776238,-37.824665,8000.000,-106.8556,-97.8247,4.999928e-001
3 Dec 2013 07:29:09.000,23.979,1.089975,-135.560,-113.355594,-136.390867,-43.351536,8000.000,-112.3824,-103.3515,4.999962e-001
