"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:54:47.859,23.979,1.090002,-138.573,-116.368709,-127.991006,-37.964791,8000.000,-106.9957,-97.9648,4.999929e-001
3 Dec 2013 05:55:47.000,23.979,1.089999,-138.548,-116.343411,-128.021570,-37.970057,8000.000,-107.0010,-97.9701,4.999929e-001
3 Dec 2013 05:56:12.314,23.979,1.089997,-138.587,-116.382869,-127.972423,-37.960368,8000.000,-106.9913,-97.9604,4.999929e-001
3 Dec 2013 07:26:21.353,23.979,1.090024,-138.540,-116.335833,-128.087110,-38.028019,8000.000,-107.0589,-98.0280,4.999929e-001
3 Dec 2013 07:27:21.000,23.979,1.090024,-137.264,-115.060265,-128.734490,-37.399831,8000.000,-106.4307,-97.3998,4.999924e-001
3 Dec 2013 07:28:21.000,23.979,1.090024,-135.762,-113.557751,-127.180620,-34.343447,8000.000,-103.3743,-94.3434,4.999892e-001
3 Dec 2013 07:29:21.000,23.979,1.090024,-133.960,-111.756174,-121.981099,-27.342349,8000.000,-96.3732,-87.3423,4.999758e-001
3 Dec 2013 07:30:21.000,23.979,1.090023,-131.739,-109.534758,-110.408344,-13.548178,8000.000,-82.5791,-73.5482,4.998814e-001
3 Dec 2013 07:31:21.000,23.979,1.090021,-128.935,-106.730776,-87.162656,12.501492,8000.000,-56.5294,-47.4985,4.976204e-001
3 Dec 2013 07:32:21.000,23.979,1.090015,-125.585,-103.381280,-45.503966,57.509678,8000.000,-11.5212,-2.4903,1.441876e-001
3 Dec 2013 07:33:21.000,23.979,1.089999,-123.652,-101.447383,-13.847720,91.099821,8000.000,22.0689,31.0998,1.000000e-030
3 Dec 2013 07:34:21.000,23.979,1.089984,-125.939,-103.735160,-50.677292,51.982473,8000.000,-17.0484,-8.0175,2.871011e-001
3 Dec 2013 07:35:21.000,23.979,1.089979,-129.259,-107.054951,-90.372817,8.967157,8000.000,-60.0637,-51.0328,4.984159e-001
3 Dec 2013 07:36:21.000,23.979,1.089977,-131.990,-109.786247,-112.016922,-15.408244,8000.000,-84.4391,-75.4082,4.999043e-001
3 Dec 2013 07:37:21.000,23.979,1.089976,-134.156,-111.952193,-122.729066,-28.286335,8000.000,-97.3172,-88.2863,4.999783e-001
3 Dec 2013 07:38:21.000,23.979,1.089976,-135.918,-113.713623,-127.461957,-34.780655,8000.000,-103.8116,-94.7807,4.999897e-001
3 Dec 2013 07:39:21.000,23.979,1.089976,-137.390,-115.186152,-128.754189,-37.545417,8000.000,-106.5763,-97.5454,4.999925e-001
3 Dec 2013 07:40:20.586,23.979,1.089976,-138.642,-116.437336,-127.961469,-38.003881,8000.000,-107.0348,-98.0039,4.999929e-001
3 Dec 2013 09:10:02.278,23.979,1.090015,-138.620,-116.415605,-128.120235,-38.140916,8000.000,-107.1718,-98.1409,4.999930e-001
3 Dec 2013 09:11:02.000,23.979,1.090013,-137.933,-115.728632,-128.766159,-38.099867,8000.000,-107.1308,-98.0999,4.999930e-001
3 Dec 2013 09:12:02.000,23.979,1.090010,-137.318,-115.113960,-128.901077,-37.620113,8000.000,-106.6510,-97.6201,4.999926e-001
3 Dec 2013 09:13:02.000,23.979,1.090007,-136.836,-114.631398,-128.714276,-36.950749,8000.000,-105.9816,-96.9507,4.999920e-001
3 Dec 2013 09:14:02.000,23.979,1.090003,-136.545,-114.340330,-128.477415,-36.422820,8000.000,-105.4537,-96.4228,4.999915e-001
3 Dec 2013 09:15:02.000,23.979,1.089999,-136.488,-114.284216,-128.421957,-36.311249,8000.000,-105.3421,-96.3112,4.999914e-001
3 Dec 2013 09:16:02.000,23.979,1.089995,-136.676,-114.471768,-128.598971,-36.675815,8000.000,-105.7067,-96.6758,4.999917e-001
3 Dec 2013 09:17:02.000,23.979,1.089992,-137.077,-114.872698,-128.845119,-37.322893,8000.000,-106.3538,-97.3229,4.999923e-001
3 Dec 2013 09:18:02.000,23.979,1.089989,-137.636,-115.431827,-128.890613,-37.927516,8000.000,-106.9584,-97.9275,4.999928e-001
3 Dec 2013 09:19:02.000,23.979,1.089986,-138.294,-116.089624,-128.500643,-38.195342,8000.000,-107.2262,-98.1953,4.999931e-001
3 Dec 2013 09:19:31.248,23.979,1.089985,-138.635,-116.430511,-128.109709,-38.145295,8000.000,-107.1762,-98.1453,4.999930e-001
3 Dec 2013 10:53:29.917,23.979,1.090015,-138.630,-116.425754,-128.247058,-38.277888,8000.000,-107.3088,-98.2779,4.999931e-001
3 Dec 2013 10:54:29.000,23.979,1.090013,-137.923,-115.718299,-128.920390,-38.243765,8000.000,-107.2747,-98.2438,4.999931e-001
3 Dec 2013 10:55:29.000,23.979,1.090010,-137.299,-115.094625,-129.053904,-37.753605,8000.000,-106.7845,-97.7536,4.999927e-001
3 Dec 2013 10:56:29.000,23.979,1.090006,-136.840,-114.635651,-128.876369,-37.117095,8000.000,-106.1480,-97.1171,4.999921e-001
3 Dec 2013 10:57:29.000,23.979,1.090002,-136.614,-114.409639,-128.701485,-36.716199,8000.000,-105.7471,-96.7162,4.999918e-001
3 Dec 2013 10:58:29.000,23.979,1.089997,-136.661,-114.456834,-128.738636,-36.800546,8000.000,-105.8314,-96.8005,4.999918e-001
