"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 07:22:13.971,23.979,1.090025,-138.126,-115.921805,-131.900839,-41.427720,8000.000,-110.4586,-101.4277,4.999952e-001
3 Dec 2013 07:23:13.000,23.979,1.090025,-136.778,-114.573336,-132.589895,-40.768306,8000.000,-109.7992,-100.7683,4.999948e-001
3 Dec 2013 07:24:13.000,23.979,1.090025,-135.154,-112.949335,-130.842204,-37.396615,8000.000,-106.4275,-97.3966,4.999924e-001
3 Dec 2013 07:25:13.000,23.979,1.090024,-133.171,-110.966712,-124.843549,-29.415336,8000.000,-98.4462,-89.4153,4.999809e-001
3 Dec 2013 07:26:13.000,23.979,1.090024,-130.660,-108.455866,-110.915147,-12.976089,8000.000,-82.0070,-72.9761,4.998733e-001
3 Dec 2013 07:27:13.000,23.979,1.090021,-127.372,-105.167330,-81.123910,20.103684,8000.000,-48.9272,-39.8963,4.942905e-001
3 Dec 2013 07:28:13.000,23.979,1.090012,-123.484,-101.279644,-26.870708,78.244572,8000.000,9.2137,18.2446,1.000000e-030
3 Dec 2013 07:29:13.000,23.979,1.089991,-122.933,-100.728575,-17.342041,88.324308,8000.000,19.2934,28.3243,1.000000e-030
3 Dec 2013 07:30:13.000,23.979,1.089980,-126.684,-104.479993,-73.115241,28.799690,8000.000,-40.2312,-31.2003,4.844654e-001
3 Dec 2013 07:31:13.000,23.979,1.089977,-130.130,-107.925659,-107.031492,-8.562227,8000.000,-77.5931,-68.5622,4.997895e-001
3 Dec 2013 07:32:13.000,23.979,1.089976,-132.757,-110.553003,-123.047509,-27.205587,8000.000,-96.2365,-87.2056,4.999754e-001
3 Dec 2013 07:33:13.000,23.979,1.089975,-134.817,-112.612325,-130.127236,-36.344637,8000.000,-105.3755,-96.3446,4.999914e-001
3 Dec 2013 07:34:13.000,23.979,1.089975,-136.493,-114.288557,-132.489733,-40.383366,8000.000,-109.4143,-100.3834,4.999946e-001
3 Dec 2013 07:35:13.000,23.979,1.089975,-137.899,-115.694690,-132.155449,-41.455214,8000.000,-110.4861,-101.4552,4.999952e-001
3 Dec 2013 07:35:28.879,23.979,1.089975,-138.235,-116.031228,-131.762302,-41.398605,8000.000,-110.4295,-101.3986,4.999952e-001
3 Dec 2013 09:04:29.460,23.979,1.090015,-138.212,-116.007333,-131.928399,-41.540808,8000.000,-110.5717,-101.5408,4.999953e-001
3 Dec 2013 09:05:29.000,23.979,1.090012,-137.496,-115.291993,-132.613915,-41.510984,8000.000,-110.5419,-101.5110,4.999953e-001
3 Dec 2013 09:06:29.000,23.979,1.090009,-136.867,-114.663087,-132.766294,-41.034457,8000.000,-110.0654,-101.0345,4.999950e-001
3 Dec 2013 09:07:29.000,23.979,1.090006,-136.398,-114.193807,-132.606038,-40.404920,8000.000,-109.4358,-100.4049,4.999946e-001
3 Dec 2013 09:08:29.000,23.979,1.090002,-136.155,-113.951221,-132.431845,-39.988142,8000.000,-109.0190,-99.9881,4.999944e-001
3 Dec 2013 09:09:29.000,23.979,1.089997,-136.181,-113.976516,-132.454291,-40.035883,8000.000,-109.0668,-100.0359,4.999944e-001
3 Dec 2013 09:10:29.000,23.979,1.089993,-136.469,-114.264509,-132.648923,-40.518508,8000.000,-109.5494,-100.5185,4.999947e-001
3 Dec 2013 09:11:29.000,23.979,1.089990,-136.971,-114.766420,-132.775958,-41.147454,8000.000,-110.1784,-101.1475,4.999951e-001
