"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:55:55.359,23.979,1.090009,-138.929,-116.724322,-124.476655,-34.806052,8000.000,-103.8370,-94.8061,4.999897e-001
3 Dec 2013 05:56:55.000,23.979,1.090006,-138.561,-116.356970,-124.841320,-34.803367,8000.000,-103.8343,-94.8034,4.999897e-001
3 Dec 2013 05:57:55.000,23.979,1.090003,-138.335,-116.130591,-124.988516,-34.724183,8000.000,-103.7551,-94.7242,4.999896e-001
3 Dec 2013 05:58:55.000,23.979,1.089999,-138.278,-116.073882,-125.015741,-34.694699,8000.000,-103.7256,-94.6947,4.999896e-001
3 Dec 2013 05:59:55.000,23.979,1.089996,-138.399,-116.194364,-124.951754,-34.751194,8000.000,-103.7821,-94.7512,4.999897e-001
3 Dec 2013 06:00:55.000,23.979,1.089993,-138.682,-116.478186,-124.735866,-34.819127,8000.000,-103.8500,-94.8191,4.999898e-001
3 Dec 2013 06:01:39.438,23.979,1.089990,-138.980,-116.776244,-124.409587,-34.790907,8000.000,-103.8218,-94.7909,4.999897e-001
3 Dec 2013 07:30:31.539,23.979,1.090024,-138.919,-116.714728,-124.542998,-34.862802,8000.000,-103.8937,-94.8628,4.999898e-001
3 Dec 2013 07:31:31.000,23.979,1.090024,-137.726,-115.522250,-125.158414,-34.285739,8000.000,-103.3166,-94.2857,4.999891e-001
3 Dec 2013 07:32:31.000,23.979,1.090024,-136.335,-114.130302,-123.810789,-31.546167,8000.000,-100.5771,-91.5462,4.999851e-001
3 Dec 2013 07:33:31.000,23.979,1.090023,-134.694,-112.489321,-119.340956,-25.435353,8000.000,-94.4663,-85.4354,4.999698e-001
3 Dec 2013 07:34:31.000,23.979,1.090023,-132.719,-110.515034,-109.731206,-13.851316,8000.000,-82.8822,-73.8513,4.998855e-001
3 Dec 2013 07:35:31.000,23.979,1.090021,-130.311,-108.107134,-91.455211,6.832579,8000.000,-62.1983,-53.1674,4.987611e-001
3 Dec 2013 07:36:31.000,23.979,1.090016,-127.493,-105.289048,-60.213200,40.892676,8000.000,-28.1382,-19.1073,4.377293e-001
