"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 01:16:54.251,23.979,1.090024,-139.339,-117.134833,-120.970790,-31.710698,8000.000,-100.7416,-91.7107,4.999853e-001
3 Dec 2013 01:17:54.000,23.979,1.090024,-138.207,-116.003041,-121.622762,-31.230879,8000.000,-100.2618,-91.2309,4.999845e-001
3 Dec 2013 01:18:54.000,23.979,1.090023,-136.917,-114.713025,-120.511713,-28.829814,8000.000,-97.8607,-88.8298,4.999796e-001
3 Dec 2013 01:19:54.000,23.979,1.090023,-135.443,-113.239222,-116.810272,-23.654570,8000.000,-92.6855,-83.6546,4.999630e-001
3 Dec 2013 01:20:54.000,23.979,1.090021,-133.764,-111.559585,-109.371202,-14.535863,8000.000,-83.5668,-74.5359,4.998942e-001
3 Dec 2013 01:21:54.000,23.979,1.090018,-131.910,-109.705405,-97.039539,-0.350020,8000.000,-69.3809,-60.3500,4.994581e-001
3 Dec 2013 01:22:54.000,23.979,1.090012,-130.111,-107.906734,-80.745363,17.742827,8000.000,-51.2881,-42.2572,4.956493e-001
3 Dec 2013 01:23:54.000,23.979,1.090003,-129.043,-106.838754,-68.948510,30.607661,8000.000,-38.4232,-29.3923,4.808732e-001
3 Dec 2013 01:24:54.000,23.979,1.089992,-129.457,-107.252871,-73.706200,25.435853,8000.000,-43.5950,-34.5641,4.894521e-001
3 Dec 2013 01:25:54.000,23.979,1.089984,-131.026,-108.822150,-89.564980,8.007794,8000.000,-61.0231,-51.9922,4.985816e-001
3 Dec 2013 01:26:54.000,23.979,1.089980,-132.907,-110.703271,-104.196215,-8.504562,8000.000,-77.5355,-68.5046,4.997881e-001
3 Dec 2013 01:27:54.000,23.979,1.089978,-134.683,-112.478895,-113.840661,-19.924631,8000.000,-88.9555,-79.9246,4.999431e-001
3 Dec 2013 01:28:54.000,23.979,1.089977,-136.256,-114.051373,-119.137693,-26.794141,8000.000,-95.8250,-86.7941,4.999742e-001
3 Dec 2013 01:29:54.000,23.979,1.089976,-137.631,-115.427121,-121.334627,-30.366824,8000.000,-99.3977,-90.3668,4.999829e-001
3 Dec 2013 01:30:54.000,23.979,1.089976,-138.839,-116.634955,-121.409136,-31.649167,8000.000,-100.6801,-91.6492,4.999852e-001
3 Dec 2013 01:31:21.220,23.979,1.089976,-139.340,-117.135488,-120.932705,-31.673269,8000.000,-100.7042,-91.6733,4.999853e-001
3 Dec 2013 02:53:57.143,23.979,1.090025,-139.342,-117.137345,-120.818038,-31.560458,8000.000,-100.5914,-91.5605,4.999851e-001
3 Dec 2013 02:54:57.000,23.979,1.090025,-138.145,-115.940477,-121.443674,-30.989226,8000.000,-100.0201,-90.9892,4.999841e-001
3 Dec 2013 02:55:57.000,23.979,1.090025,-136.753,-114.549274,-120.030581,-28.184931,8000.000,-97.2158,-88.1849,4.999780e-001
3 Dec 2013 02:56:57.000,23.979,1.090025,-135.108,-112.904054,-115.366760,-21.875889,8000.000,-90.9068,-81.8759,4.999545e-001
3 Dec 2013 02:57:57.000,23.979,1.090024,-133.118,-110.913514,-105.286366,-9.804956,8000.000,-78.8359,-69.8050,4.998175e-001
3 Dec 2013 02:58:57.000,23.979,1.090022,-130.661,-108.456808,-85.832662,12.105454,8000.000,-56.9254,-47.8945,4.977265e-001
3 Dec 2013 02:59:57.000,23.979,1.090018,-127.700,-105.495968,-51.304657,49.594300,8000.000,-19.4366,-10.4057,3.347605e-001
3 Dec 2013 03:00:57.000,23.979,1.090006,-125.132,-102.928175,-10.632539,92.834210,8000.000,23.8033,32.8342,1.000000e-030
3 Dec 2013 03:01:57.000,23.979,1.089989,-125.764,-103.559756,-21.607600,81.227568,8000.000,12.1967,21.2276,1.000000e-030
3 Dec 2013 03:02:57.000,23.979,1.089980,-128.703,-106.498921,-64.410185,35.485818,8000.000,-33.5451,-24.5142,4.664877e-001
3 Dec 2013 03:03:57.000,23.979,1.089977,-131.520,-109.315463,-93.522448,3.557014,8000.000,-65.4739,-56.4430,4.991503e-001
3 Dec 2013 03:04:57.000,23.979,1.089976,-133.812,-111.607987,-109.343348,-14.556411,8000.000,-83.5873,-74.5564,4.998944e-001
3 Dec 2013 03:05:57.000,23.979,1.089975,-135.679,-113.475030,-117.332186,-24.412291,8000.000,-93.4432,-84.4123,4.999661e-001
3 Dec 2013 03:06:57.000,23.979,1.089975,-137.234,-115.030115,-120.755127,-29.390318,8000.000,-98.4212,-89.3903,4.999809e-001
3 Dec 2013 03:07:57.000,23.979,1.089975,-138.558,-116.354106,-121.395202,-31.354384,8000.000,-100.3853,-91.3544,4.999847e-001
3 Dec 2013 03:08:36.766,23.979,1.089975,-139.336,-117.131970,-120.799897,-31.536943,8000.000,-100.5678,-91.5369,4.999851e-001
3 Dec 2013 04:30:20.278,23.979,1.090025,-139.340,-117.135508,-120.768825,-31.509409,8000.000,-100.5403,-91.5094,4.999850e-001
3 Dec 2013 04:31:20.000,23.979,1.090025,-138.146,-115.941400,-121.385955,-30.932430,8000.000,-99.9633,-90.9324,4.999840e-001
3 Dec 2013 04:32:20.000,23.979,1.090025,-136.757,-114.553184,-119.971527,-28.129787,8000.000,-97.1607,-88.1298,4.999779e-001
3 Dec 2013 04:33:20.000,23.979,1.090025,-135.122,-112.917367,-115.340197,-21.862640,8000.000,-90.8935,-81.8626,4.999545e-001
3 Dec 2013 04:34:20.000,23.979,1.090024,-133.157,-110.952303,-105.437325,-9.994703,8000.000,-79.0256,-69.9947,4.998215e-001
3 Dec 2013 04:35:20.000,23.979,1.090022,-130.770,-108.565440,-86.748166,11.081318,8000.000,-57.9496,-48.9187,4.979794e-001
3 Dec 2013 04:36:20.000,23.979,1.090017,-128.007,-105.803052,-55.336065,45.255807,8000.000,-23.7751,-14.7442,3.978163e-001
3 Dec 2013 04:37:20.000,23.979,1.090005,-125.857,-103.653027,-23.008438,79.733459,8000.000,10.7026,19.7335,1.000000e-030
3 Dec 2013 04:38:20.000,23.979,1.089989,-126.576,-104.372115,-34.625104,67.397705,8000.000,-1.6332,7.3977,4.592585e-004
3 Dec 2013 04:39:20.000,23.979,1.089980,-129.242,-107.037702,-70.725604,28.631618,8000.000,-40.3993,-31.3684,4.847630e-001
