"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6212-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6212-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6212-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 04:03:37.778,23.979,1.090007,-140.207,-118.002943,-112.855998,-24.464016,8000.000,-93.4949,-84.4640,4.999663e-001
3 Dec 2013 04:04:37.000,23.979,1.090005,-139.973,-117.768549,-113.111749,-24.485374,8000.000,-93.5163,-84.4854,4.999663e-001
3 Dec 2013 04:05:37.000,23.979,1.090003,-139.817,-117.613211,-113.242918,-24.461204,8000.000,-93.4921,-84.4612,4.999662e-001
3 Dec 2013 04:06:37.000,23.979,1.090000,-139.755,-117.550839,-113.287374,-24.443289,8000.000,-93.4742,-84.4433,4.999662e-001
3 Dec 2013 04:07:37.000,23.979,1.089998,-139.790,-117.586073,-113.263998,-24.455147,8000.000,-93.4860,-84.4551,4.999662e-001
3 Dec 2013 04:08:37.000,23.979,1.089996,-139.921,-117.716856,-113.161421,-24.483353,8000.000,-93.5143,-84.4834,4.999663e-001
3 Dec 2013 04:09:37.000,23.979,1.089994,-140.139,-117.934872,-112.941453,-24.481401,8000.000,-93.5123,-84.4814,4.999663e-001
3 Dec 2013 04:09:47.842,23.979,1.089993,-140.187,-117.982626,-112.885149,-24.472850,8000.000,-93.5038,-84.4729,4.999663e-001
3 Dec 2013 05:46:51.269,23.979,1.090022,-140.184,-117.979958,-112.980583,-24.565617,8000.000,-93.5965,-84.5656,4.999666e-001
3 Dec 2013 05:47:51.000,23.979,1.090022,-139.245,-117.040387,-113.564672,-24.210135,8000.000,-93.2410,-84.2101,4.999653e-001
3 Dec 2013 05:48:51.000,23.979,1.090022,-138.192,-115.987399,-112.884443,-22.476918,8000.000,-91.5078,-82.4769,4.999576e-001
3 Dec 2013 05:49:51.000,23.979,1.090021,-137.008,-114.804154,-110.431369,-18.840599,8000.000,-87.8715,-78.8406,4.999355e-001
3 Dec 2013 05:50:51.000,23.979,1.090021,-135.672,-113.467643,-105.488722,-12.561441,8000.000,-81.5923,-72.5614,4.998672e-001
3 Dec 2013 05:51:51.000,23.979,1.090020,-134.164,-111.959862,-97.091402,-2.656340,8000.000,-71.6872,-62.6563,4.995845e-001
3 Dec 2013 05:52:51.000,23.979,1.090018,-132.498,-110.293606,-84.222323,11.878994,8000.000,-57.1519,-48.1210,4.977850e-001
3 Dec 2013 05:53:51.000,23.979,1.090014,-130.795,-108.591016,-67.014295,30.789613,8000.000,-38.2413,-29.2104,4.804687e-001
3 Dec 2013 05:54:51.000,23.979,1.090007,-129.453,-107.248589,-50.419516,48.726820,8000.000,-20.3041,-11.2732,3.496599e-001
3 Dec 2013 05:55:51.000,23.979,1.089997,-129.143,-106.938446,-46.193849,53.262630,8000.000,-15.7683,-6.7374,2.574916e-001
3 Dec 2013 05:56:51.000,23.979,1.089989,-130.083,-107.878370,-58.547792,39.968762,8000.000,-29.0621,-20.0312,4.439691e-001
3 Dec 2013 05:57:51.000,23.979,1.089984,-131.692,-109.487476,-76.601026,20.306422,8000.000,-48.7245,-39.6936,4.941557e-001
3 Dec 2013 05:58:51.000,23.979,1.089981,-133.406,-111.201860,-91.715531,3.477534,8000.000,-65.5534,-56.5225,4.991580e-001
3 Dec 2013 05:59:51.000,23.979,1.089980,-134.998,-112.793529,-102.111092,-8.509697,8000.000,-77.5406,-68.5097,4.997882e-001
3 Dec 2013 06:00:51.000,23.979,1.089979,-136.417,-114.213130,-108.534130,-16.352335,8000.000,-85.3832,-76.3523,4.999141e-001
3 Dec 2013 06:01:51.000,23.979,1.089978,-137.674,-115.469430,-112.033423,-21.107929,8000.000,-90.1388,-81.1079,4.999503e-001
3 Dec 2013 06:02:51.000,23.979,1.089978,-138.789,-116.584637,-113.445682,-23.635394,8000.000,-92.6663,-83.6354,4.999629e-001
3 Dec 2013 06:03:51.000,23.979,1.089978,-139.785,-117.580992,-113.368187,-24.554255,8000.000,-93.5852,-84.5543,4.999666e-001
